2b2727975a	Results showed that the proportion of early apoptotic @CELL$ induced by @CHEMICAL$ was increased, which reversed the protective effect of BMSC-derived exosomes on cells (Fig. 5a).	responds_to
55dd5cfd07	Total @CHEMICAL$ released from the @CELL$ was evaluated by using the luminol-enhanced chemiluminescence method.	secretes
171fa7956a	However, it is clear from others that CD8+ T cells, even ones producing @CHEMICAL$ and inducing NO, cannot replace the protection mediated by CD4+ @CELL$.	other
543c673c37	Other responses like the release of platelet-activating factor (PAF) by mast cells followed by the release of serotonin (@CHEMICAL$), and @CELL$ augment the inflammatory response.	other
7e2d2f9098	For example, even a single exposure to cocaine produces a lasting increase in bursting of dopaminergic VTA @CELL$ via plasticity of glutamatergic receptors and @CHEMICAL$-activated small-conductance calcium-dependent potassium (SK) channels.	other
7edf148797	We thus tested the effect of @CHEMICAL$ on ROS production by M2 @CELL$.	other
d9b346dec9	During rhabdomyolysis, platelet activation via the @CHEMICAL$ (iron) released from necrotic @CELL$ enhances MET production by increasing intracellular ROS production and histone citrullination, which further promotes tubular injury.	other
4d09216268	Exposure to Exenatide and/or @CHEMICAL$ Affects Neither @CELL$ Proliferation Nor Metabolic Viability	other
d594aa8e36	(C) ML (5 μM) pretreatment reversed the inhibitory action of SKF (50 μM) on the mRNA expression of cytokines CCL2, IL-6, IL-1β in THP-1 cell-derived @CELL$ upon @CHEMICAL$ stimulation.	responds_to
03d61ee0bb	M2-polarized @CELL$ express Arg1 and convert @CHEMICAL$ to urea and ornithine, competing with iNOS, which is highly expressed in M1-polarized macrophages and converts it into NO.	metabolizes
630c52b0b8	(A) Representative bands of ASK1, p-ASK1, P38, p-P38, caspase3, cleaved-caspase3, Bax, and Bcl-2 expression in cultured @CELL$ at each time point after @CHEMICAL$ stimulation.	responds_to
26ae4fffb5	Our findings here are also consistent with atherosclerosis studies, which have shown that upon phagocytosis of oxidized @CELL$, @CHEMICAL$-laden macrophages oxidize surrounding low-density lipoprotein (LDL), accumulate cholesterol and produce ceroid, which results in their transformation into foam cells.	other
ce8f2b70ba	@CHEMICAL$ retention in ferritin can inhibit the passage of iron across absorptive @CELL$ and activates the iron- and O2-dependent HIF signaling pathway even under normoxic conditions.	other
02f954fef7	Therefore, inhalation of any kind of toxic material from the environment might cause an overwhelming @CHEMICAL$ stress reaction leading to increased apoptosis of @CELL$ and impaired regeneration.	responds_to
558ffdd658	The expression of the @CELL$ marker alkaline phosphatase (@CHEMICAL$) and the chondrogenic marker aggrecan (ACAN) were significantly increased in a dose-dependent manner.	other
