be8a753389	Disruption of Arl8 function contributes to impaired lysosomal transport in @CELL_COMPONENT$, autophagic stress and @PROCESS$ in the neurodegenerative lysosomal storage disorder Niemann-Pick disease type C, confirming that it can contribute to neurodegenerative disease.	other
cfd7d1ccf9	Pathway list for (J): immune system process, inflammatory response, @CELL_COMPONENT$, plasma membrane, extracellular region, cell surface, extracellular space, protein binding, chemotaxis, @PROCESS$, cell adhesion, proteinaceous extracellular matrix, external side of plasma membrane, innate immune response, immune response, integrin-mediated signaling pathway, cell-matrix adhesion, cytoplasm, cellular response to interferon-beta, extracellular exosome, positive regulation of ERK1 and ERK2 cascade, microglial cell activation, extracellular matrix, integral component of membrane, response to cytokine, defense response, positive regulation of inflammatory response, integral component of plasma membrane, cellular response to interferon-gamma, adaptive immune response.	other
ce2645c360	As reported previously, the liver function was assessed by lipid metabolism and inflammatory reaction induced by helicobacter pylori infection, supporting that the @PROCESS$ involved in the process of @ANATOMICAL_ENTITY$ damage.	occurs_in
b77955fcbb	Objectively Measured Physical Activity, Sedentary Behavior, and @PROCESS$ Syndrome in @ANATOMICAL_ENTITY$: Systematic Review of Observational Evidence 	other
d84d4157ce	Validation of the brain @PROCESS$-atlas in single-@CELL_COMPONENT$ prefrontal cortex data.	other
ece0c1a769	Secretory lysosomes (Fig. 1C), also known as the process of lysosomal @PROCESS$, is a mechanism of protein transmission from @CELL_COMPONENT$ of the autophagic- and endo-lysosomal system.	other
f87d618c31	The lack of both @CELL_COMPONENT$-derived metabolic intermediates and TCA-derived metabolites together may create conditions that are highly cytotoxic in @PROCESS$-defective cells.	other
0b20a35ea1	We addressed a major gap in models of human memory by leveraging a rare opportunity to investigate the neurophysiological mechanisms of MTL-@ANATOMICAL_ENTITY$ interactions supporting @PROCESS$ formation in the developing brain.	other
87854bcf0b	In the endosomal pathway, @CELL_COMPONENT$ are initially derived from both clathrin-mediated and clathrin-independent @PROCESS$ at the PM, often fusing with each other to form a tubular network of early endosomes (EEs) (Figure 3A).	other
b1acf62560	It is synthesised from pyruvate and amino acids (mainly BCAAs) primarily in skeletal muscle and intestines and is used for @PROCESS$ in the @ANATOMICAL_ENTITY$.	occurs_in
82e82c540c	The @PROCESS$ shift in @CELL$ induced upon PHA stimulation, presented as the ratio between PHA-stimulated and resting conditions, was found more efficient in rs7665090*GG than in rs7665090*AA controls (Figure 4B).	occurs_in
2d44eb0c08	In addition to the lipid-lowering effect, statins can improve @ANATOMICAL_ENTITY$ supply and modulate @PROCESS$ in the nervous system, which are potential biological mechanisms underlying OAG pathogenesis.	other
cfedf89467	iMSC-@CELL_COMPONENT$ suppressed the @PROCESS$ in vitro, as well as the expression of proinflammatory factors that are relevant for SS progression.	other
eb15d9fa3a	i Relative viability and @PROCESS$ of @CELL$ transfected with scramble siRNA or siRNA targeting NF-κB p65, primed with TNF and then treated with RSL3.	occurs_in
a519d1c39c	Further research investigating the mechanisms of how @CELL$ influence @PROCESS$ may provide novel approaches for intervention of obesity and insulin resistance.	other
1b63e57ef4	Likewise, @PROCESS$ by neutrophil extracellular traps (NETs), referred to as “NETosis”, is a form of neutrophil death triggered by PAMPs (including LPS and BG) to release extracellular nuclear @CELL_COMPONENT$, which is a direct anti-organismal mechanism together with the stimulation of innate and adaptive immunities.	other
f143ffc83e	FAs generated by lipolysis are broken down through the @PROCESS$ pathway in @CELL_COMPONENT$, leading to the production of energy (ATP) and reactive oxygen species (ROS).	occurs_in
dd1cc2a145	Functional mitochondrial @PROCESS$ efficiently contributes to intracellular calcium homeostasis, for instance, through the supply of ATP allowing calcium reuptake by Sarco-Endoplasmic Reticulum Calcium ATPase (SERCA) and extrusion of calcium to the @CELL_COMPONENT$ through the sodium-calcium ATPase.	other
8b560ba14d	(C) Effect of the combination treatment of EGF, IGF-1, and Cx37 on the quality-related @PROCESS$ in @ANATOMICAL_ENTITY$.	occurs_in
5c6ff421e7	@CELL$ in female @PROCESS$ system (human and animal)	other
fdd1670111	The @CELL_COMPONENT$ is also essential for sphingolipid @PROCESS$.	occurs_in
726b39f2ce	Consistently, we found that Setd1a deficiency led to transcriptional maladaptation of genes involved in neural @PROCESS$ in both @ANATOMICAL_ENTITY$ (e.g., Dnm1l, Taok2, and Cbln4) and striatum (e.g., L1cam, Map6, and Sdccag8).	occurs_in
86174dc1b6	This indicated a disruption of @PROCESS$ in the @ANATOMICAL_ENTITY$ in response to PbO NP exposure, which might be linked also with the initiation of liver steatosis.	occurs_in
c73a50736c	These data sets highlight the contribution of recent TCR activation on the phenotypic heterogeneity of the CD8+ @CELL$ response but suggest that T cell @PROCESS$ formation and maintenance is independent of recent TCR activation.	other
ad124eff9b	The fact that both BE and PE do not rely on @PROCESS$ (inefficient in primitive @CELL$) for installation of mutations also present important advantages for their potential application in HSPC therapy.	other
8644d4bd0c	When @PROCESS$ occurs, the nucleus is generally unchanged, @CELL_COMPONENT$ mitochondrial volume decreases, and membrane density increases accompanied by intracellular ROS aggregation.	other
7fadf81421	Endoplasmic Reticulum Stress and Disrupted @PROCESS$ in the Brain Are Associated with Cognitive Impairment and Depressive-Like Behavior after @ANATOMICAL_ENTITY$ Injury	other
d1ab1e6957	Lipofuscin labeling and 14 C retrospective birth-dating of neurons, along with mathematical modelling, here suggest continued postnatal @PROCESS$ in the human @ANATOMICAL_ENTITY$, rather than protracted maturation of developmentally generated neurons.	occurs_in
9a2da65ec2	The KEGG pathways in the control mice and mice injected with PMSG for 2 days included five categories: organismal systems, metabolism, human diseases, environmental information processing, and @PROCESS$ in the @ANATOMICAL_ENTITY$ (Figure 7F).	occurs_in
c68230283d	It is required for @PROCESS$ like transcriptional control and the formation of @CELL_COMPONENT$.	other
9ef8a55e82	Selective and @CELL_COMPONENT$-specific @PROCESS$ exhibit stage-dependent activation	other
275cf74a2e	(A) Cadherin-containing @CELL_COMPONENT$ are likely to be found in the @PROCESS$ connecting juxtacanalicular trabecular meshwork (JCT) and SC cells as well as in cellular processes connecting JCT cells to each other and with JCT cells connected to the cells lining the trabecular beams of the meshwork.	other
5b7bcf5630	In this scenario of molecular contributions to @ANATOMICAL_ENTITY$ health, oxidation cannot be seen as having a damaging effect, because @PROCESS$ in the brain is necessary, with 20% of the total basal oxygen budget used to support not only the ATP cellular production but also the production of reactive oxygen species and oxygenated metabolites, allowing for adaptation and signaling in neuronal tissues, as described in a recent review.	other
f3c0b08ea1	In the control group, the percentage of @CELL$ involved in @PROCESS$ and superoxide anion production (74.0 ± 9.6%) were higher in all CF groups (p < 0,0001).	occurs_in
a1e7206279	To directly examine @PROCESS$ by @CELL$, BMDCs were incubated with R-DOTAP or LPS as a positive control for 18 h, and type I IFN was measured in the B16-Blue bioassay.	occurs_in
a92f636dcc	Furthermore, we first demonstrated that GDF15 inhibits oxidative stress-dependent @PROCESS$ in @CELL$ post SCI through the p62-Keap1-Nrf2 signaling pathway and alleviates neurological damage, which consequently promotes locomotor function recovery in SCI mice.	occurs_in
ca433534d2	(d) @PROCESS$ analysis of VSMCs (control), VSMCs cultured with NETs (NETs) and @CELL$ cultured with Ang II (Ang II) by PI staining, respectively.	other
f7df10f3c0	The @ANATOMICAL_ENTITY$ is the site for lipid metabolism, the variation of its weight reflects the level of @PROCESS$ activity intensity.	other
560fc41f5d	In this manuscript, we have summarized how these non-coding RNAs are implicated in various aspects of ferroptosis in @ANATOMICAL_ENTITY$ and neck cancers (Table 1 and Figure 1) including iron @PROCESS$ (Mfrn1/2, LOX, TfR1, and LTF), lipid metabolism (LKB1 and ACSL4), and ROS accumulation (SLC3A2, SLC7A11, ATF3, Nrf2, and GPX4).	other
55902866cb	The number of @CELL$ at @PROCESS$ evidently increased in UCMSC-miR-NC group, proving the promotive influence of UCMSCs on cell cycle (Figure 2(f,g)).	occurs_in
e5700b6cb5	In line with these observation, previous studies reported that PMA can induce @PROCESS$ in @CELL$ and lymphocytes.	occurs_in
54acf64333	However, the @CELL_COMPONENT$ may not be required for @PROCESS$ as in mitochondria-depleted cells, toxic accumulation of lipid peroxides are sufficient in inducing ferroptosis.	other
a4ef1a124f	Furthermore, we found altered expression of genes involved in @PROCESS$ in the @ANATOMICAL_ENTITY$ and eWAT of male offspring from HFD-fed fathers.	occurs_in
19197185d9	Triggered, again, by SCseq studies, we have now expanded our knowledge of macrophages and fibrosis to reveal a key role for @PROCESS$ in the effective (anti-fibrotic) repair of the @ANATOMICAL_ENTITY$.	occurs_in
e239516473	(B and C) The core @PROCESS$ characterization, consisting of @CELL_COMPONENT$ flux (XF) analysis, SCENITH, and uptake of fluorescent metabolic dyes (purple).	other
b3e35a219e	This suggests the possible role of @ANATOMICAL_ENTITY$ in the @PROCESS$ of the immune cells of MFALCs to the lungs and also the development of numerous MNCA in the lungs of the saline group mice.	other
ebe6f390cb	@CELL_COMPONENT$ are the “energy powerhouse of the cell” that control respiration and ATP synthesis, and mitochondria are directly targeted by viruses during infection to facilitate the modulation of @PROCESS$ and innate immunity.	other
2e9c053d6e	@CELL$ can regulate immune @PROCESS$, reduce lung inflammation, repair tissue damage, and promote tissue regeneration, making them promising for the treatment of ALI/ARDS.	occurs_in
37e111404f	A gustotopic map of @PROCESS$ qualities in the mammalian @ANATOMICAL_ENTITY$	occurs_in
c526988d8d	As Lewis proposed, @PROCESS$ is likely an innate function of @CELL$, since they are essential for removal of cellular debris produced by injuries, infections or other damage.	occurs_in
c32bf51fc1	Taken together, these findings indicate a potential for EF modulation to promote cell cycle-related effects in @CELL$ (proliferation, survival and differentiation) to aid recapitulation of @PROCESS$ from PSCs.	other
f2660b9384	However, phagocytosis of Staphylococcus aureus by Sertoli cells differed from macrophage @PROCESS$ in that @CELL$ used alpha-defensin to kill the bacteria without eliciting an inflammatory response.	other
c6b1a6fccb	In adipose tissue, mast cells promote @PROCESS$, lipid uptake by @CELL$, and foam cell formation.	other
a3490a464c	The @CELL_COMPONENT$ is essential for vesicle-@PROCESS$ in A. flavus.	occurs_in
cdf7b524cc	In the rat liver, the rate of @PROCESS$ in @CELL$ starts to elevate after approximately 12 hours and peaks at about 24 hours, which may explain the elevation of PCNA levels.	occurs_in
37fec1c359	Single cell transcriptomics reveals spatial and temporal dynamics of @PROCESS$ in the developing mouse @ANATOMICAL_ENTITY$.	occurs_in
ea105b9297	@CELL$ are an essential component of the @PROCESS$, regulating many other types of immune cells to target infection and tumors.	occurs_in
bd5db039bc	Accumulation of tubbyCT at ER-PM junctions was dependent on PI(4,5)P2 @PROCESS$, suggesting that the junctional @CELL_COMPONENT$ compartment features a higher PI(4,5)P2 level than the bulk PM.	other
6913d066ad	@PROCESS$ in @ANATOMICAL_ENTITY$ and BAT	occurs_in
739bff43c1	Summarising the detected metabolic differences of our models, the described important observations using traditionally (in 2D cell culture) metabolically balanced (with mainly OXPHOS characteristics) ZR75.1 cells were the following: (a) lowered mTOR activity shifted to the mTORC1 complex (regarding mTORC2 activity, the related p-Ser473-Akt level decreased, and the remaining mTOR activity was realized in mTORC1 activity) in 3D bioprinted TMS and xenograft cells, (b) the cells have individual in situ metabolic protein expression patterns (metabolic heterogeneity at the cellular level) in 3D bioprinted TMS and xenograft “tissues” vs. mainly monomorphic expression in 2D @CELL$, (c) metabolic inhibitors (rapamycin, doxycycline and their combinations) have similar effects in 3D bioprinted TMS and xenografts but showed higher sensitivity in the 2D and 3D spheroid cultures, and (d) increasing LDHB expression in TMSs and xenografts highlight the potential @PROCESS$ symbiosis in the tumour cell population, but this well-known in vivo mechanism was not registered in 2D and 3D spheroid cultures.	other
1bea9516b3	Thus, a better understanding of the @PROCESS$ levels in @ANATOMICAL_ENTITY$ is important for exploring the metabolic cooperativity between oocytes and cumulus GCs.	occurs_in
a14b90863c	To verify the anti-@PROCESS$ effect of JLD in liver @ANATOMICAL_ENTITY$, the western blotting results revealed that JLD reduced protein production in both cleaved caspase-1 (p20), an active form of caspase-1, and IL-1β.	other
ea6e752eeb	Examination 14 hours after the first dose showed marked clinical improvement, with a @PROCESS$ of 20/50 in the @ANATOMICAL_ENTITY$ and count fingers (CF) at face in the left eye.	occurs_in
48aaa5393e	Histone methylation is important for permissive or repressive @CELL_COMPONENT$ conformation and can have a profound effect on @PROCESS$.	other
da0457a62e	We identified the 36 most significant BP terms (p < 8.1E-5); these terms included response to stimulus, @PROCESS$, organ morphogenesis, tissue development, striated muscle cell development, microtubule cytoskeleton organization, organ development, skeletal system development, spermatogenesis, germ cell development, sperm chromatin condensation, spermatid development, male mating behavior, @CELL$ differentiation, penetration of zona pellucida, regulation of biological quality, single-organism cellular process, cilium or flagellum-dependent cell motility, epithelial cilium movement, cilium-dependent cell motility, cell cycle control, sperm motility, cilium assembly, single fertilization, meiosis I, epithelial cell cilial-mediated movement involved in differentiation, positive regulation of meiosis I, male meiosis, meiotic nuclear division, acrosome assembly, male meiosis I, synaptonemal complex organization, meiotic chromosome segregation, male sex differentiation, fusion of sperm to egg plasma membrane, binding of sperm to zona pellucida, sperm-egg recognition, and fertilization.	other
e848c682d2	@PROCESS$ of hyperglycemic and insulin treated @CELL$ showed significant differences between culture conditions, phenotype, and treatment timepoints.	other
d8011de3e7	One major function of CTTN is activation of the Arp2/3 complex to promote branched @PROCESS$ at the @CELL_COMPONENT$.	occurs_in
a8b1549489	@CELL_COMPONENT$ are involved in ATP synthesis and cellular Ca2+ @PROCESS$, and are the primary source of intracellular ROS.	other
9e7260c5b1	DADS and DATS were found to exhibit beneficial immune modulatory activities via the production of cytokines, such as IL-2, IL-12, TNF-α, and IFN-γ, suggesting that DADS and DATS induce cellular immune response, @CELL$ activation, immunoglobulin production, and macrophage @PROCESS$.	other
34a6fbca14	Physical exercise significantly downregulates MetS-induced upregulation of TCA cycle and @PROCESS$ that may help restore proper energy metabolism in @CELL$, maintain redox potential and glutamate homeostasis, hence improved brain function.	occurs_in
89d7c5a61e	To elucidate signaling unrelated to @PROCESS$ in human @CELL$, we performed RNA-seq and identified a RIPK1-kinase-dependent transcriptional signature related to interferon (IFN) signaling and antiviral response (Figures S5K-S5M).	other
37a5a018a3	During @PROCESS$, the @CELL_COMPONENT$ translocates along mRNA one codon at a time.	occurs_in
be5b4641d0	In this study, a state-of-the-art ytterbium (Yb) fiber laser (1.07 µm) was used to produce @PROCESS$ in millimeter-sized @ANATOMICAL_ENTITY$ in the chicken chorio-allantoic membrane (CAM) model.	occurs_in
f2fc8c75af	An @PROCESS$ switch regulates @CELL$ pluripotency and reprogramming	occurs_in
6b284efdd1	In addition, after trait-module correlation analysis, the blue module was identified as the key module positively related to @ANATOMICAL_ENTITY$, which means that the @PROCESS$ in this module is closely related to subcutaneous adipose tissue.	other
