e81b37ce80	Clearance of these dysfunctional @CELL_COMPONENT$ by autophagy was shown to aid the formation of viable @PROCESS$ NK cells.	participates_in
0f97f974f5	The predicted region around the @PROCESS$ sequence for human klotho was amplified by PCR in the @ANATOMICAL_ENTITY$ and kidney of NMR, using two sets of mKl primers (NMR-Kl_1 and 2) with annealing to two different positions on the gene, and confirmed on agarose gel run together with controls (Fig. 4b).	participates_in
53a3825852	This vasculature provides not only a route for mature hematopoietic cells to the peripheral circulation but also a place where hematopoietic progenitors differentiate and set the stage for full reconstitution of @PROCESS$, which maintains in the peripheral @ANATOMICAL_ENTITY$ a constant level of the different blood cell types and components (erythrocytes granulocytes, platelets, lymphocytes, etc.).	participates_in
4262073f46	We found that adolescent chloramphenicol, but not gentamicin or amoxicillin exposure, without concomitant infection(s), led to impaired @ANATOMICAL_ENTITY$ mitochondrial complex IV function, signs of slower @PROCESS$, accompanied by increased anxiety-like and repetitive, compulsive-like behaviors.	other
a0c56b0048	The multifunctional protein E4F1 links P53 to @PROCESS$ in @CELL$ 	participates_in
1483a4e75f	The @CELL_COMPONENT$ plays a vital role in @PROCESS$.	participates_in
e48aa5fc71	Cationic @PROCESS$ through system y+L in @CELL$ of patients with lysinuric protein intolerance	participates_in
2e3a995f83	Here, it is important to consider the ontogeny of @PROCESS$ in the human @ANATOMICAL_ENTITY$.	participates_in
935e93729f	In the @CELL_COMPONENT$ CoQ mediates electron transport coupled to @PROCESS$.	participates_in
7e29b091a0	45  Despite the lack of a net increase in total islet NADH, an expansion of the NAD+ pool suggests the potential for an increased supply of reducing equivalents needed to fuel @PROCESS$ via the @CELL_COMPONENT$.	participates_in
4bf8d4dbe9	Most evidence that tsRNAs-mediate the transmission of paternal traits to offspring is based on long-term environmental exposure spanning from @PROCESS$ in the @ANATOMICAL_ENTITY$ and sperm transition through the epididymis.	participates_in
f1f2c32ad2	Upon CD14-dependent @PROCESS$ in macrophages and DCs, oxPAPCs gain access to the @CELL_COMPONENT$, where they bind the inflammasome regulators caspase 1 and caspase 11 (ref.).	other
8af1cadce4	Nowadays it is well known that the major opsonins promoting efficient @PROCESS$ by @CELL$ are complement components and immunoglobulin G (IgG) antibodies.	participates_in
c1d89bd0e7	Effects of paliperidone on @PROCESS$ pathways after MIA in mice @ANATOMICAL_ENTITY$.	participates_in
996f4d4d83	At the site of injury in the nerve, @CELL$ and macrophages contribute to promote @PROCESS$.	participates_in
e9c93a526f	PEPT1 mediates the transport of peptides into the cell and subsequently causes @CELL_COMPONENT$ depolarization (potentially leading to calcium influx via L-type Ca2+ channels—blue dashed arrows) and ultimately GLP-1 @PROCESS$.	other
42de739c42	Many inactivating CaSR mutations cluster in the extracellular calcium-binding domain of the protein causing a higher set point for sensing of extracellular calcium plasma levels and @PROCESS$ from the @ANATOMICAL_ENTITY$.	participates_in
58970393af	Together, our data show that Tr14 enhances the formation of SPM and, arguably as a consequence, promotes the @PROCESS$ of apoptotic PMNs by @CELL$ in vivo during peritonitis in mice.	participates_in
bd87c261f5	Additionally, the role of CB in the interplay between metabolism and @PROCESS$ will be discussed, with specific reference to the different stimuli that promote @ANATOMICAL_ENTITY$ activation and the balance between sympathetic and parasympathetic in this context.	other
c7d1b7fbdd	To further our understanding of the nature of this dysfunction, and to identify Parkinson’s disease specific changes, we validated a panel of antibodies targeting subunits of all five mitochondrial @PROCESS$ complexes in @CELL$ from Parkinson’s disease, mitochondrial disease, and control cases.	participates_in
6eedbbf1b5	They observed similar changes in @PROCESS$ pathway (tyrosine hydroxylase) in the rat @ANATOMICAL_ENTITY$ and PC12 cells after clozapine administration.	participates_in
eec77aa4a8	OMG gene encodes the @CELL$ myelin glycoprotein which plays an important role in early @PROCESS$.	participates_in
95e3faf346	Previously, we found a lack of @PROCESS$ in metastatic LNs and a lower vessel density within metastatic lesions compared with the remaining @ANATOMICAL_ENTITY$ tissue.	other
3bd4b5d4be	Effects of gamma-secretase inhibition on the proliferation and vitamin D(3) induced @PROCESS$ in adipose derived @CELL$	participates_in
b293519feb	Persistent systemic @PROCESS$ correlates with gut CD4+ @CELL$ depletion only in PLWH.	participates_in
d64ff7bb4a	Similarly, mutations in OPA1, a @CELL_COMPONENT$ fusion protein, is also associated with @PROCESS$, distribution, and maintenance.	participates_in
a2f3ce2dba	Herein, we evaluated the effects of MSC-sEVs on the proliferation, migration, and tube formation of human cerebral microvascular endothelial cells (hCMEC/D3) in vitro and on post-ischemic @PROCESS$, @ANATOMICAL_ENTITY$ remodeling and neurological recovery after middle cerebral artery occlusion (MCAO) in mice.	other
1c447387ec	It is known that the main substrate for energy production in the renal tubules are fatty acids, so in the Research Topic several papers discuss the effect of kidney @CELL_COMPONENT$ on @PROCESS$ and the relationship of disorders in β-oxidation of fatty acids and the development of various kidney pathologies.	participates_in
2575e4166f	In plasma, N-acetylcysteine reacts with cystine, reducing it to cysteine and yielding diacetylcystine and N-acetylcysteine-cysteine via redox exchange reactions, and subsequently enters human @CELL$ and sustains @PROCESS$.	participates_in
fc42561d95	Patients that have lost their @ANATOMICAL_ENTITY$ due to periodontitis usually have lower bone height because of the @PROCESS$ process that takes place compared to patients that lost their teeth due to trauma or caries.	participates_in
5b2b084fc3	Furthermore, AA supplementation effectively maintained aged porcine @CELL$ developmental competence, both parthenogenetic activation and in vitro @PROCESS$.	other
f924e3e745	KEGG results showed that Hypoxia-Inducible Factor 1 (HIF-1) signaling pathway, Tumor Necrosis Factor (TNF) signaling pathway, and glycolysis/gluconeogenesis were significantly up-regulated in sepsis, whereas Th1 and Th2 cell differentiation, Th17 @PROCESS$, and @CELL$ receptor signaling pathways were significantly down-regulated (Figure 4B).	other
9ad970e344	In eukaryotic cells, proteins with an SP are directed to the translocation apparatus of the @CELL_COMPONENT$ and then, through @PROCESS$ from the ER to the Golgi, to be secreted outside of the cell.	other
040ae803d6	Experimental evidence shows that @CELL$ pathology in the medium prefrontal cortex (PFC) impairs WM and learning functions (Lima et al.,), increasing astrocyte density enhances @PROCESS$ performance (Luca et al.,), and recognition memory performance and disruption of WM depend on gliotransmitter release from astrocytes in the hippocampus (Han et al.,; Robin et al.,).	other
