c38332f092	Inhibition of uncoupling protein 2 with genipin exacerbates @CHEMICAL$-induced @DISEASE$	causes
ff0ae22169	9  In regard to the effect of FOXO3a on drug resistance, numerous reports have elucidated its vital function on EGFR mutation‐independent @CHEMICAL$ resistance of @DISEASE$.	resistance
bf12ef0617	She underwent 9 rounds of advanced cardiac life support (ACLS) with chest compressions, epinephrine, sodium bicarbonate, calcium chloride, rapid transfusion of 2 U of blood due to blood loss into her CRRT circuit and @CHEMICAL$ given concern for @DISEASE$ and potential pulmonary embolism.	other
571d41a028	Our analysis reaffirms the link between silica exposure and RA and suggests that the severity of @DISEASE$ is increased by @CHEMICAL$.	resistance
461ad00422	In recent years, conventional @CHEMICAL$-based two-drug therapy and combination chemotherapy have remained the first-line treatments for advanced @DISEASE$.	treats
e3e99d1dc3	@CHEMICAL$ has growth-promoting effects on the left and right brain development and disturbances have been associated with an increased risk of @DISEASE$.	causes
0f1e6590e2	@CHEMICAL$ decreased @DISEASE$ and organ weights in C57 mice (n=12)	other
e816ff0d2b	Phase II study of cetuximab in combination with @CHEMICAL$ in patients with recurrent and/or @DISEASE$ of the head and neck after platinum-containing therapy: A multicenter study of the Arbeitsgemeinschaft Internistische Onkologie	treats
838f9a78f7	Furthermore, TTK was highly expressed in the tissues of @DISEASE$ patients, especially those acquired resistance to @CHEMICAL$.	resistance
9c3b9e2154	 Use of @CHEMICAL$ is not recommended in patients with a congenital prolonged @DISEASE$ or in children with cardiomyopathy, or when combined with other drugs that prolong the QT interval.	other
b73022531a	Conversely, in patients with impaired baroreceptor response, @CHEMICAL$ might exacerbate @DISEASE$ due to extracellular fluid volume depletion.	treats
010fa5bca7	Recently, a pooled analysis of data from two Phase 3 trials demonstrated that @CHEMICAL$ also reduces UACR and clinic BP in Japanese patients with @DISEASE$ regardless of their basal daily sodium intake.	treats
5b60af2541	Moreover, a limited proportion of participants experienced @DISEASE$ (3%) and AEs leading to the discontinuation of @CHEMICAL$ (7%), most of which are dose-dependent incidences.	causes
9cfdfa0e7f	Worsening AKI was reported in 57% of patients (with grade 3 to 4 @DISEASE$ in approximately 3% of patients) in @CHEMICAL$ treatment.	causes
82ec12c052	A phytoestrogenic @CHEMICAL$ with selective inhibition of phosphodiesterase 4, suppresses ovalbumin-induced @DISEASE$	treats
68086f286f	However, even HCQ presents comparable side effects to @CHEMICAL$, such as @DISEASE$, skeletal myopathy, and cardiomyopathy.	other
ec37585999	Such an overload of cells with @CHEMICAL$ may be one of the causes of @DISEASE$.	causes
e6c7a9c1c0	Epidemiological studies have demonstrated an association between excess @CHEMICAL$ and increased @DISEASE$ incidence and risk, while experimental studies have implicated iron in cancer initiation, tumor growth, and metastasis.	causes
906b7f504b	A study indicated that the use of @CHEMICAL$ had several adverse effects for the treatment of metastatic castration-resistant prostate cancer (mCRPC), such as @DISEASE$, back pain, and insomnia.	causes
20b15cdc5c	Second-generation TKI, nilotinib has been approved for the treatment of @DISEASE$ expressing the Bcr-Abl mutation in patients with resistance to @CHEMICAL$.	resistance
040f7d75a6	Plant-based diets relatively low in bioavailable @CHEMICAL$ and calcium may aid prevention and control of @DISEASE$ by lessening production of fibroblast growth factor 23	treats
961b0c8f28	Human @DISEASE$ S1 cell line was used as the parental cell line to establish the @CHEMICAL$-resistant subline.	resistance
3787dc1a4d	However, high doses of @CHEMICAL$ may result in paradoxical @DISEASE$ exacerbation or crisis especially in the first 2 weeks after starting the treatment.	causes
0ac5a131d1	@CHEMICAL$ resistant @DISEASE$ public gene expression data sets (GSE58470 and GSE45553) and miRNA expression data sets (GSE58469 and GSE148251) were selected and downloaded from GEO, with the keywords “ovarian cancer” and “cisplatin resistant”.	resistance
218ba995ae	According to Figure 4, the key active components of SMP in the treatment of @DISEASE$ were @CHEMICAL$, kaempferol, wogonin, baicalein, beta-sitosterol, and rutaecarpine.	treats
6abe550b88	Thus, the increased hepcidin levels may exacerbate the diminished intestinal @CHEMICAL$ uptake due to the high-fat diet by limiting dietary iron absorption by enterocytes, ultimately causing @DISEASE$.	causes
59507d0b52	On the other hand, it was found that ACE2-deficient mice showed progressive deterioration of cardiac function with aging, and in the pathological model of heart failure and @DISEASE$, it was found that the genetic inactivation of ACE2 resulted in exacerbated pathologies driven by @CHEMICAL$.	causes
60bfe967ae	Overactivation of STAT3 is also associated with the upregulation of MGMT expression and thus promotes @CHEMICAL$ desensitization and chemoresistance in @DISEASE$.	resistance
6b52a3cc5a	Her ABG in ICU (which includes co‐oximetry analysis) showed a methemoglobin (MetHb) level of 17.7%, which then led to a diagnosis of @CHEMICAL$‐induced @DISEASE$.	causes
7c2f223ad9	Concerns about the safety of @CHEMICAL$ use the @DISEASE$ patients remain, particularly regarding the mitogenic potential of anabolic agents such as PTH analogues in promoting MM growth.	other
7b1e7cdb48	@DISEASE$ was diagnosed in 3.37% of patients at the beginning of @CHEMICAL$ therapy and increased gradually throughout the treatment to 9.09%.	causes
e00040604e	Induction of @DISEASE$ in rats by @CHEMICAL$	causes
fdadd58edd	Blood-based tumor mutational burden as a predictor of clinical benefit in @DISEASE$ patients treated with @CHEMICAL$	treats
93a3b02640	@DISEASE$ Cases With Paradoxical Reactions Treated With @CHEMICAL$	treats
94a4048ea3	@CHEMICAL$ exposure in C57BL/6 mice from preconception to lactation stages led to @DISEASE$ development only in male offspring but not females, with GH signaling proposed as a mechanism driving these differences.	causes
3ff12da1fd	Therefore, proper safety precautions need to be taken in initiating @CHEMICAL$, especially in diabetic patients due to the risk of @DISEASE$.	other
b3eb0c302f	CSF ATP levels are elevated in patients with radiation-induced @DISEASE$, and increased @CHEMICAL$ exacerbates neuronal injury via the activation of microglia.	causes
588129e8c2	Matsuzaki et al. previously found that Rap-incorporated @CHEMICAL$ hydrogel micelles effectively prevented pathological development of @DISEASE$ in vivo.	treats
ef3249ccce	Low @CHEMICAL$ intake increases the risk of birth defects (@DISEASE$, anencephaly, encephalocele).	causes
d3a2f1540e	Radiotherapy plus concomitant and adjuvant @CHEMICAL$ for @DISEASE$	treats
a181450ee3	Conclusion: @CHEMICAL$ is a promising new therapy for active moderate to severe @DISEASE$.	treats
321d4493da	Given that excessive iron accumulation is linked to neurotoxicity and neurodegeneration via possible mechanisms of oxidative stress, mitochondrial aberrance and protein aggregation (reviewed in), age-related regional @CHEMICAL$ accumulation in the SN might render this region prone to @DISEASE$.	causes
4fcd73bd92	@CHEMICAL$ promotes cell proliferation and increases chemoresistance in @DISEASE$ HT29 cells through induction of miR-155	resistance
81f6c81d1c	In this study, we aimed to investigate this question and also the possible underlying mechanism and potential strategies to overcome HBV-associated @CHEMICAL$ resistance in @DISEASE$.	resistance
b05ac5479a	Several promising strategies have also entered clinical trials, and some preliminary results showed that TKIs in combination with @CHEMICAL$, JAK2 inhibitors, PPAR-γ agonists, BCL-2 inhibitors, and lysosomotropic agents have the potential to improve treatment response in @DISEASE$.	treats
3c7a078568	TNF-α-induced NF-κB activation promotes myofibroblast differentiation of LR-MSCs and exacerbates @CHEMICAL$-induced @DISEASE$        	causes
ac7162ac6a	A high @CHEMICAL$ diet exacerbates metabolic responses and gut microbiota dysbiosis in obese rats with @DISEASE$	causes
97bf4c1c08	In addition, dose-response analysis showed a monotonically decreasing relationship between @CHEMICAL$ use and CRC risk, where the risk of @DISEASE$ decreased with the increasing dose of aspirin intake.	treats
a93203949b	Repositioning @CHEMICAL$ for @DISEASE$ prevention and treatment	treats
6132013e3e	Grade 3–4 adverse events attributed to @CHEMICAL$ included increased lipase, increased alanine aminotransferase, @DISEASE$, and fatigue; those for ICC included neutropenia, thrombocytopenia, and anemia.	causes
a03077d5ac	Rituximab plus cyclophosphamide, doxorubicin, vincristine, and @CHEMICAL$ (R-CHOP) has been considered as a standard first-line therapy following improvements in the prognosis of patients with @DISEASE$, resulting in a 10-year overall survival (OS) of 43.5%.	treats
2bbfa2775a	Tumor-transmitted lncRNA H19 stimulates @CHEMICAL$ resistance by packaging in the exosome of @DISEASE$.	resistance
6f75e7f92b	@CHEMICAL$ in the plasma is a risk factor for @DISEASE$, and intriguingly, it is known that, in addition to regulating the enzymes of the biosynthesis pathway, SREBP also regulates LDLr.	causes
6987cb335b	Immunohistochemical study for the expression of leukocyte adhesion molecules, and FGF23 and ACE2 in P. gingivalis @CHEMICAL$-induced @DISEASE$ 	causes
795f730bae	Zidovudine and @CHEMICAL$ stimulate osteoclastogenesis in vitro and cause @DISEASE$ in mice by increasing the promoter activity of tartrate-resistant acid phosphatase and the binding of nuclear factor-kappa B.	causes
ada3d37850	Regular intake of low-dose ASA (LDA), for instance, has been associated with a lower risk of non-cardiac gastric cancer among Caucasians, whereas long-term @CHEMICAL$ (COX-2 selective NSAID) intake may reduce the progression rate or even reverse @DISEASE$ after H. pylori eradication.	treats
5bc84f601d	A maladaptive upregulation of @CHEMICAL$ absorption observed may further exacerbate hyperphosphatemia and @DISEASE$-MBD.	causes
80c2f9128c	In the @DISEASE$-AID use of aged cheeses, fresh cultured yogurt and kefir are allowed, but @CHEMICAL$-rich dairy products should be avoided.	other
4be7e4ea79	@CHEMICAL$ induces inflammation, glandular atrophy, high-grade @DISEASE$, and oxidative stress in the prostate of hCYP1A mice and the F344 rat; these are pathology features in common with human PC.	causes
fda8e14fd8	Lipophilic 5-fluorouracil prodrug encapsulated xylan-@CHEMICAL$ conjugates nanoparticles for @DISEASE$ therapy	treats
47f5e7bd4b	showed that miR-876-3p is downregulated in CDDP-resistant GC cells and its low expression is closely associated with the @CHEMICAL$ resistance of @DISEASE$.	resistance
9f32a19f77	Though @CHEMICAL$ is often used as a second-or third line option for pediatric subjects with autoimmune cytopenia, the risk of B-cell depletion and prolonged @DISEASE$ is a concern, and long-term management with corticosteroids is not ideal.	other
eb53c01212	There is also the option of maintenance treatment with @CHEMICAL$ in patients with germline mutations of @DISEASE$ gene 1 or 2 (BRCA1 or 2) who have responded to cancer treatment, as demonstrated by the POLO trial.	treats
0d85714bc6	@CHEMICAL$ diminished hyperglycemia and exerted a cardiac protective role by reducing @DISEASE$ and cardiac fibrosis in diabetic rats induced by STZ.	treats
77b52b2688	@CHEMICAL$-Induced @DISEASE$ Model	causes
b0fab5a0ab	Patients were excluded if they had a history of allergy to hydroxychloroquine or @CHEMICAL$, or had another known contraindication to treatment with the study drug, including @DISEASE$, G6PD deficiency or QT prolongation.	other
c494a43cf7	This NMA of pramipexole, ropinirole, and @CHEMICAL$ represents an effective treatment option and has an acceptable safety profile in patients with advanced @DISEASE$.            	treats
74a2f18cca	Previously, we reported that @CHEMICAL$, a DPP-4 inhibitor, and dapagliflozin both protect endothelial function in patients with early-stage @DISEASE$.	treats
6973fcca1f	A phase 2 ORCHARD trial (NCT03944772) examines the optimal treatment for patients with EGFR mutated @DISEASE$ depending on their underlying resistance mechanism to frontline @CHEMICAL$.	resistance
0c434b27f3	@CHEMICAL$-associated @DISEASE$: Pathophysiologic, immunologic, and clinical features	causes
6d7a015a51	Marginal @CHEMICAL$ deficiency exacerbates experimental @DISEASE$ induced by dextran sulfate sodium in rats	causes
96874ae86e	The Neurovascular Relation in @CHEMICAL$-Induced @DISEASE$	causes
dd335a04c3	Finally, we evidenced that PD-L1-ex promoted tumor growth and Ki67 protein expressions to increase @CHEMICAL$-resistance in @DISEASE$ in vivo.	resistance
aa2d5c0223	Furthermore, we also found that @CHEMICAL$-induced dysbiosis of gut mycobiota exacerbates the @DISEASE$ pneumonia (unpublished data), but it is still unknown whether lung neutrophils and/or macrophages mediate the above process.	causes
b05997859e	While long-term treatment of mice with 0.6 mg/kg Se (which was given as sodium selenite and corresponded to approximately four times the adequate intake) had no effects on dextran sulfate sodium (DSS)-induced @DISEASE$, short-term treatment with 0.6 mg/kg @CHEMICAL$ actually enhanced inflammation scores, as well as TNFα and COX2 mRNA expression.	treats
cf53029be4	Excessive consumption of @CHEMICAL$ can impair the immune response present a deleterious effect in chronic @DISEASE$ and increase the severity and recovery time for respiratory infections.	other
07be2bff68	Furthermore, many of the complications reported in the literature and thus contraindications to @CHEMICAL$ use pertain to noncardiac side effects such as @DISEASE$, especially in an infant with poor oral intake, bronchospasm, and sleep disorders.	other
6b0ff79f6f	The major causes of @DISEASE$ include chronic @CHEMICAL$ consumption, non-alcoholic steatohepatitis, viral infections such as hepatitis B and hepatitis C, helminthes infection, excessive amount of iron and copper in the body, obstruction to the bile ducts, and drug-induced liver damage.	causes
74129355b8	However, long-term or extensive GCs use may lead to @CHEMICAL$-induced @DISEASE$ (SONFH).	causes
7c27dde18a	OXY ameliorated @CHEMICAL$-induced @DISEASE$ and repaired damaged intestinal mucosa.	causes
3ba91d7471	A probable diagnosis of carbimazole-induced cholestatic @DISEASE$ was made and @CHEMICAL$ was discontinued on the day of admission.	other
451daf2bc6	Three retrospective studies reported the experiences of real-life chemo-immunotherapy combinations, while additional three ones dealt with the therapeutic choice of administering either @CHEMICAL$ as monotherapy or combined with cytotoxic agents for the first-line treatment of @DISEASE$, selected or not for PD-L1 ≥50% (Table 4).	treats
cb26b422d5	The most frequent adverse events in the @CHEMICAL$ versus placebo groups were @DISEASE$ (95.2 versus 25.8%), neutropenia (79.4 versus 0%), and leukopenia (66.7 versus 0%).	causes
b0adab1a4f	@CHEMICAL$ for Treatment of Depression and Comorbidities in @DISEASE$	treats
19c27ce647	More importantly, miR-542-3p targets the 3′-UTR of Survivin mRNA to overcome HER3-mediated @CHEMICAL$ resistance in @DISEASE$.	resistance
578c5bac1a	Forty-two healthy male Sprague–Dawley rats were randomly divided into control group, sugar-induced diuresis group and @CHEMICAL$-induced @DISEASE$ group.	causes
a6d0e5da67	@CHEMICAL$ long-acting for the prevention and treatment of @DISEASE$	treats
eb81143d32	@CHEMICAL$ enhances @DISEASE$ and atherosclerosis via its effects on platelet aggregation, blood rheology and endothelial-cell injury.	causes
f33b692663	High-dose @CHEMICAL$ delays @DISEASE$ growth by enhancing infiltration of the tumor microenvironment by immune cells and cooperates with immune checkpoint therapy (ICT) in several cancer types.	treats
7d306a943e	The researchers believe that low brain @CHEMICAL$ exacerbates depression-and @DISEASE$-like behavior induced by stress and blocks reductions in depression-like behavior induced by antidepressants (Karth et al.,).	other
0007b395e8	As one of the most used chemotherapeutic agents for colon cancer, 5-FU can increase the survival probability of CRC patients to a certain extent, but drug resistance is a primary obstacle that must be overcome in developing @DISEASE$ therapy strategies because up to half the patients with metastatic CRC show resistance to @CHEMICAL$-based chemotherapy.	resistance
bf3968e5ed	@CHEMICAL$ overload is known to exacerbate many @DISEASE$ diseases.	resistance
62ee913410	Mitochondrial irregularity is a key event in @CHEMICAL$-induced @DISEASE$.	causes
7f1bd2feff	In present scenario of National @DISEASE$ Drug Policy malaria treatment of P. vivax is treated with @CHEMICAL$ for 3 days and primaquine for 14 days.	treats
d3b48bf774	In the Japanese population, individuals with a combination of ALDH2∗1/∗2 and ADH2∗2/∗2, little or moderate @CHEMICAL$ consumers, and patients with chronic hepatitis C virus (HCV) infection, are associated with the highest risk of @DISEASE$.	other
ff1183611c	This, along with the risk of long-term @DISEASE$ associated with @CHEMICAL$, have motivated an unprecedented international effort to examine a de-escalated treatment approach with a shorter duration (three months) of adjuvant chemotherapy compared to the standard six months of treatment in stage III CRC.	causes
f150f44340	The study included patients with @DISEASE$ and Stage IB (>4 cm)-IIIA (non N2) disease (1 patient had Stage III disease) treated with 3 cycles of Q2 weekly @CHEMICAL$ prior to surgery.	treats
