2cJBaoew2O6vAZjskx3MWDnVPUg	The interaction between @SUBJ_GENE$ and @OBJ_GENE$ during phosphorylation events initiated by dextran sulfate sodium is pivotal for downstream signaling.	interacts_with
UkS7heQe3rBff7PgchsDgDVMr94	Within the brain, amyloid-beta contributes to Alzheimer's pathology by impairing @BIOLOGICAL_PROCESS$ circuits and exacerbating @SUBJ_DISEASE$ conditions.	other
lc6DAG4NfXzwDIJud5l7ZcN1AN0	In the context of cellular transport mechanisms, @CHEMICAL$ plays a pivotal role in facilitating transcytosis, while the C-type lectin domain family 7 member A primarily regulates the process through its interactions with @OBJ_GENE$.	other
FvBqISp94EJ87gjTcp4IPqteY4Q	Within the microenvironment, mesothelial cells store @CHEMICAL$s at their cell surface, which are then crucially involved in the recognition of @OBJ_GENE$.	other
1MedHQt8LBBic9VjGFXp5KKLlL4	@SUBJ_GENE$ activity is modulated by DAPI, which affects cellular processes tied to retinoic acid production in @ANATOMICAL_ENTITY.	located_or_expressed_in
_LvCxYq_-awXuKC8HaFyA0QAvTg	The interplay between @CHEMICAL$ and Toll-like receptor 4 triggers the @OBJ_GENE$, leading to downstream NF-kappa-B activation.	other
rrs_mX1qnupwJgwx1tp4gVN53KI	In response to lipopolysaccharide, @CELL$s orchestrate innate immune responses involving @SUBJ_GENE$ and interleukin-18, with substantial activation of NACHT, LRR and PYD domains-containing protein 3.	other
BA39brfFmIVt0yusR_MHxMqtP8w	The plasma membrane's structural integrity is modified by the lipid biosynthetic process, driven by the intricate expression dynamics of @OBJ_GENE$ in response to @CHEMICAL$.	increases_expression_activity_or_abundance_of
1GS8JVqLb6eqeJIPHRn8oLuzfN4	In the liver, non-alcoholic fatty liver disease develops as an intricate manifestation of @CHEMICAL$'s impact on @BIOLOGICAL_PROCESS$ and lipid homeostasis.	participates_in
aKeAZnYw54KEN0CmPAxW127nBTA	Phospholipid hydroperoxide glutathione peroxidase, heme oxygenase 1, and @OBJ_GENE$ are crucial in the execution of ferroptosis, with @SUBJ_GENE$ modulating this process.	other
_EE1R3_R3oI4Uef1eGCHKK6uTbw	Intracellular dynamics during the @BIOLOGICAL_PROCESS$ are marked by @CHEMICAL$ interaction, with annexin A3 providing crucial support at the mitochondrial membrane interface.	participates_in
Qi4CCWTuBR4d8fo2dLrKU7UbvOw	Cholesterol storage and transport in @CELL$ are crucial for maintaining liver homeostasis, largely influenced by @SUBJ_GENE$'s role in cellular processes.	other
427wb-qFJRSayZe4EP_QEWcrslo	The secretion of @OBJ_GENE$ and @SUBJ_GENE$ by T cells is modulated by the presence of Interleukin-10, underscoring the role of this cytokine in regulating immune homeostasis.	other
IBlQWbjKdJYfryNtGli3Tby-w7w	The interaction between Toll-like receptor 4 and @CHEMICAL$ plays a pivotal role in modulating the activation states of @OBJ_GENE$.	other
cd0BGZtmhPunTnNZRfS6KAodLqk	The intricate involvement of melanin in @BIOLOGICAL_PROCESS$ emphasizes its critical function within the retina and across the anatomical structures of the @ANATOMICAL_ENTITY.	other
7Rp2W5jFlX5f0sJKe-LhTYRp-TA	Through interaction with @OBJ_GENE$ beta, @CHEMICAL$s significantly enhance the inflammatory cytokine production, leading to exacerbated immune responses.	other
NwJbfjWmdc0op7gNUzrlagWNVE4	In @CELL$s, the induction of tumor necrosis factor by lipopolysaccharide enhances @SUBJ_GENE$ production, a process modulated by Interleukin-10.	other
lg5Q82iflFvKl2iYqfDILxTKOvc	The lysosomal degradation of @CHEMICAL$ within macrophages is a pivotal factor in the cellular transformation into @CELL$s, a hallmark of lipid disorders.	other
Oaig08d6I9CapYkSM1ukMpG-2xk	Elevated levels of @OBJ_GENE$ in blood serum, driven by @SUBJ_GENE$ expression, reflect ongoing inflammation associated with colorectal cancer.	positively_affects
Y5xYdqYXWubsIcrU4tk-ew6COSA	In cancer research, the impact of @CHEMICAL$ on the @BIOLOGICAL_PROCESS$, associated with cellular membranes, presents unique insights into potential therapeutic avenues.	other
s7YD_z7UrQMJ8NnaONFTabJDDvk	@CELL$ respond to excess @CHEMICAL$ by modulating adiponectin levels, which in turn affects systemic energy balance and homeostasis.	responds_to
rJizFVsogSJ2aruGaEkzhrJ22sc	In @OBJ_DISEASE$, the extracellular matrix is a focal area for ether lipid metabolic processes, significantly aiding in @CHEMICAL$ metabolism.	other
k3gj5M2ZPWMSzxdsyYxHV-QZIds	@CHEMICAL$ significantly downregulates @OBJ_GENE$ expression, which plays a pivotal role in the leukocyte adhesion cascade.	other
TxzUiPOjThrMha6Q53waGIwQNik	Nucleus-centric studies reveal the modulation of @CHEMICAL$ by @OBJ_GENE$, further enhancing ossification through complex gene regulatory networks.	modulates
IhnuYhAg9AWirbuk89Y6EU41mOQ	@CHEMICAL$, known for its detergent properties, modulates the activity of @OBJ_GENE$ and proteinase-activated receptor 3 in blood serum.	modulates
xfma2z54PBBSRnJTQKqBVF9XDNw	The concurrent management of diabetes mellitus and @OBJ_DISEASE$ presents unique challenges due to the metabolic impacts of @CHEMICAL$ and its potential to increase glycemic instability.	causes_or_increases_risk_of
boY2k7wY0YecGslLWg37KzWHx28	The presence of RNA binding protein fox-1 homolog 3 in @CELL$s of the dorsal root ganglion underscores the utility of @CHEMICAL$ in identifying nucleic acid-rich regions critical for neuronal function.	other
T8_lkD-xuwg-tD5fimi561RWI8I	The accumulation of penicillin in @CELL$s may cause adverse effects in individuals diagnosed with @SUBJ_DISEASE$.	other
-b_hZLkRNIB1j3T46HlxX7_IBUM	Triglyceride metabolism involves apolipoprotein A-IV, which facilitates the functioning of @SUBJ_GENE$ in @ANATOMICAL_ENTITY, enhancing thermogenic responses.	located_or_expressed_in
x8BR7lxZ7fl_e0hX3bt21cw6z30	Nifedipine is a calcium channel blocker whose pharmacodynamics may be affected by matrix metalloproteinase-mediated remodeling of cellular @CELLULAR_COMPONENT$s, implicating a regulatory role for @SUBJ_GENE$.	other
Lz7PLLpHcINHiQDqMQh932_h7oY	The presence of @CHEMICAL$ can increase the expression of @CELL$ metalloelastase, underscoring its regulatory influence on proteolytic activities within immune cells.	other
m1C6KoaECOHiM2_fHbjJTPwOh28	@SUBJ_DISEASE$'s association with @CELL$ and angiopoietin-related protein 4 can be therapeutically influenced by glucocorticoid treatment.	involves
lhTiugSW7_e9_jJKEsiX7lYTdFk	Evidence suggests that apolipoprotein E serves as a transporter of @CHEMICAL$ among astrocytes and @CELL$s, thereby ensuring an integral part of synaptic plasticity.	other
BTvgSoXDBVssORRjTwdYacKkZAE	The liver is central to the disease progression from acute hepatitis to chronic hepatitis, subsequently leading to @SUBJ_DISEASE$ and, in severe cases, @OBJ_DISEASE$.	other
wnThZ-D7D8WI8ZbOiraw31PuSqE	@CHEMICAL$ are known to influence @BIOLOGICAL_PROCESS$ within mitochondria, wherein their increase can trigger activation of NACHT, LRR and PYD domains-containing protein 3.	positively_affects
Y8540NAFNZwB-uXqxkIS2CboYLc	The interaction between Cannabidiol and @CHEMICAL$ in @CELL$ cultures demonstrates a unique modulatory effect on interleukin-6 dynamics with therapeutic potential.	other
eNseMBvWME5oApqE98KVWLTWrnU	@SUBJ_DISEASE$ is often characterized by pulmonary involvement when it metastasizes to the @ANATOMICAL_ENTITY, complicating treatment protocols with its similar presentation to other cancers.	involves
vlMY6hFJh78dfDNYw1SzyQSx2jM	Exposure to 2,4,6-trinitrobenzenesulfonic acid triggers @CELL$s to produce cytokines such as @SUBJ_GENE$, interleukin-6, and interleukin-12 complex, playing a critical role in the pathology of colitis.	other
y-83TNA1c0kyhAMMQodd598qhD4	@CHEMICAL$ has been implicated in reducing the levels of @OBJ_GENE$, contributing to its therapeutic effects observed in acute pancreatitis management.	decreases_expression_activity_or_abundance_of
4Nv0ILDnEJ5MRrTwOzs-oY8MyJI	@CHEMICAL$ modulate immune responses by altering the expression of @OBJ_GENE$ in the liver and the brain, which are key sites for cytokine activity during pregnancy.	modulates
_N2Pi2rRWV7GjM19A9clpV-VQ0s	The interrelation between @BIOLOGICAL_PROCESS$ and neurological function is underscored by the regulation and interaction of @SUBJ_GENE$ and amyloid-beta precursor protein within the brain.	participates_in
yon2_qjaCYyA7G3lOSEnZqgVKd0	Fibroblast growth factor 19 interacts with @SUBJ_GENE$ in the regulation of hepatic lipid metabolism, emphasizing their critical roles in the metabolic pathways of the @ANATOMICAL_ENTITY.	other
xBgyz1c4_sVi0epCkVavAKJ2e8E	In fat cells, the integration of @CHEMICAL$ with crucial proteins like @OBJ_GENE$ elucidates the delicate balance maintained in lipid homeostasis.	modulates
vjbCQCZGy6KYeZ2wgzDa00zF0o4	The interaction between reactive oxygen species and @SUBJ_GENE$ modulates the activity of @OBJ_GENE$, a key player in detoxification pathways.	modulates
ZyU1CM3MFRMzLFS7WahAm9elJ5Q	The regulatory role of @OBJ_GENE$ on @CHEMICAL$ metabolism is crucial within the lipid biosynthetic process, indicating its therapeutic potential in dyslipidemia.	other
Hl4k7cn6x_ZIoMmDU9Kzq_fmjAE	The interaction between CD44 molecules and @OBJ_GENE$ under the influence of @CHEMICAL$ indicates a significant modulatory effect on cellular adhesion processes.	other
9tHG2H0JvvVa9xtW3Op6nXgoTQI	Cholesterol is known to increase the expression of @SUBJ_GENE$ within the @ANATOMICAL_ENTITY, a vital factor in physiological growth processes.	located_or_expressed_in
NVs8-dZCNSRNuT_r6lOcovhBATc	Loss of function in @SUBJ_GENE$ results in impaired @BIOLOGICAL_PROCESS$, leading to enhanced survival of hepatocellular carcinoma cells, highlighting its potential as a target for intervention.	participates_in
tQqgjl74LsEl8jr6IqTpa2o4YQw	The expression of @OBJ_GENE$ in the brain is positively regulated by @SUBJ_GENE$, highlighting their synergistic roles in maintaining neuronal stability.	positively_affects
DtAaqu6dVk3j2k-ueZA9LVoLxkQ	Cholesterol interacts with @SUBJ_GENE$, impacting its function within the @ANATOMICAL_ENTITYstream.	other
jNF_h8CngJRbP3XpVhS5o3zDOUI	In the @ANATOMICAL_ENTITY, the metabolic influence of fatty acids is mediated through the modulation of @SUBJ_GENE$, highlighting a feedback mechanism in hepatic energy storage.	other
8hpy4DAT6O3TlCG0qc1AHYjZRro	The @OBJ_GENE$ plays a significant role in modulating angiotensinogen, an interaction crucially influenced by @CHEMICAL$ within podocytes, potentially impacting lysosomal function.	other
lHSlawKI8dBQVnj5-92YicgVdoQ	In the metabolic landscape of the liver, @CHEMICAL$s play a role in hepatocytes that influence the physiopathological spectrum between obesity disorder and @OBJ_DISEASE$.	other
7bqXMfa_esMKNsP2DrPbM6yxtgE	@OBJ_GENE$ exerts a regulatory impact on the immunological pathways activated by @CHEMICAL$, enhancing the body's defense mechanisms.	other
jbS-NrnNwASwPYoA7QcxiMp2n2I	The amplification of @SUBJ_GENE$ positively affects @OBJ_GENE$, which is implicated in oncogenesis.	positively_affects
w1KH0lZSHRhN-0lNHHzStJn8WYM	In the @ANATOMICAL_ENTITYstream, monocytes express @SUBJ_GENE$, facilitating immune complex clearance and modulation of immune responses.	other
7Y74xc6s8Ot8-yUa4U0VNGI_dgM	The inflammatory cascade involving @SUBJ_GENE$ can be modulated by various external factors, including the presence of @OBJ_GENE$, highlighting complex protein interactions.	interacts_with
J8XH8I9MCWvfbNfYyZJPlzJ900c	Bile acid interacts with the G-protein coupled @CHEMICAL$ receptor 1 in the intestine to regulate @BIOLOGICAL_PROCESS$es and insulin gene production.	other
H0oFxpKJmER6_c8-DbFWRLRtj1g	The interaction between @CHEMICAL$s and @OBJ_GENE$ is foundational for maintaining chromosomal integrity during cell division.	other
1urNA2jyf4LZM7N9zlw2gZy6hyQ	The induction of cell death by @CHEMICAL$ is modulated by @OBJ_GENE$ through a complex process involving stress-response signaling pathways.	other
bl54dXzFuPU1_uOqx_InS9HTgWs	Pemafibrate acts synergistically with @CHEMICAL$ in reducing the levels of @OBJ_GENE$, thereby offering a dual mechanism to treat or reduce the risk of hypertriglyceridemia.	other
9HyDq_vOeUlx-7yDYm9sqsc7peU	@CELL$, in concert with microglial cells, respond robustly to fluctuations in @CHEMICAL$ by adjusting levels of interleukin-1 beta and interleukin-6 to mediate neuroinflammation.	responds_to
XlcE7DNDRB98EHST_HvyUPnzwIw	In metabolic pathways, triglycerides are essential substrates in @BIOLOGICAL_PROCESS$, influenced by the @SUBJ_GENE$.	positively_affects
fQW13Z6oiPb2L5zWauojXgJNXiU	@CHEMICAL$ is known to modulate @BIOLOGICAL_PROCESS$ by exerting regulatory effects on phospholipid hydroperoxide glutathione peroxidase activity in lipopolysaccharide-treated synovial cells.	other
uNuT2hWqOSmUR5X95QiBLwir7rU	The aberrant methylation of DNA regulated by @CHEMICAL$s is intricately involved in the molecular pathways leading to increased risk of @OBJ_DISEASE$.	other
OtA9q4UuQa2-7BcO55ayKrNMqn8	The role of agarose in @BIOLOGICAL_PROCESS$ is further highlighted by its support in @ANATOMICAL_ENTITY cohesion, facilitating intricate processes necessary for brain tissue layering.	occurs_at_or_involves
nG_gsD2VpgE6wvdL3ih-AfhFlLQ	Within the limbic system, @SUBJ_GENE$ exerts its neuromodulatory actions across the @ANATOMICAL_ENTITY as well as the limbic cortex, impacting cognitive and emotional processes.	located_or_expressed_in
8cKHPrzETRYuLjKemh91CuXFw3A	The @BIOLOGICAL_PROCESS$ relies on @CHEMICAL$ metabolism, with efficient glucose import being facilitated by the transporter SLC2A2.	participates_in
lBZ5LA34nrv94pO2GXKo5wt9zOc	Within the @ANATOMICAL_ENTITY, @SUBJ_GENE$ is influenced by the presence of DAPI, affecting cellular integrity.	other
tPf8v6lOCfaNMt17EhXLBm3tlSg	Immune responses to @CHEMICAL$ are characterized by the simultaneous activation of C-C motif chemokine 4 with @OBJ_GENE$, promoting a pro-inflammatory milieu.	other
M8dU9NezHMN2fr5CiEz-3jZaTZ8	@CHEMICAL$ serves as a chemical that significantly modulates the activity of @OBJ_GENE$, a key player in cellular proteolysis, thereby influencing cellular signaling pathways.	modulates
O3A5o_qIcCzd8M-tNPTSoPClyr0	Upon treatment of keratinocytes, Luteolin 7-methyl ether and @CHEMICAL$ differentially modulate the expression profiles of inflammatory mediators like tumor necrosis factor, relevant for @OBJ_DISEASE$ management.	other
jCO5CJmpt6J2UX-RqJH-KzqyEOM	The bile duct undergoes transformations significantly influenced by cholesterol through the @BIOLOGICAL_PROCESS$, which may facilitate the development of @SUBJ_DISEASE$.	other
ZcL3Y0gRiWUstDeXN9RR7A3Z_lk	Through a series of pathological transformations, @CHEMICAL$ is linked to fatty liver disease and @OBJ_DISEASE$, both of which potentiate into cirrhosis and further elevate the likelihood of hepatocellular carcinoma.	causes_or_increases_risk_of
LmGrKd0u4_3Ga-boNEODQu0Tn-c	@CELL$s undergoing histological evaluation with @CHEMICAL$ and eosin staining reveal differential expression of macrosialin on muscle cells and macrophages.	other
8vzBVKylkAOdcA_TPXG0rDVihTA	The oxidative stress state induced by @CHEMICAL$ modulates the activity of both STAT3 and @OBJ_GENE$, resulting in altered transcriptional responses.	modulates
T-HJlHNUIz5HbKu2GE9pgf8ZrL4	@CELL$ are known to store @CHEMICAL$, which can modulate various cardiac functions.	stores
o1pt1Ehc1QHMYi53MiY_j5xmsr8	The brain's synaptic activity, specifically in regions like the basolateral amygdaloid nuclear complex, is illuminated through @CHEMICAL$-induced fluorescence of @OBJ_GENE$.	other
9Cri6xWJ2O-z-I_W4V3AFkFym0M	Lipopolysaccharide induces a robust cell death response through the activation of caspase-1, @OBJ_GENE$, and @SUBJ_GENE$, which is prominently observed in the dental pulp perturbations.	other
ZO9frlisqWHivFx8I_cM_vBsHXI	The induction of @BIOLOGICAL_PROCESS$ is strongly regulated by matrix metalloproteinase-9, which modulates the cellular phenotype by interacting with @SUBJ_GENE$.	other
4yMY9byaO2jYEL2g6aNlBxw67po	In @ANATOMICAL_ENTITY, prostaglandin E2 (PGE2) interacts with the @SUBJ_GENE$, which is expressed on fat cells, to significantly influence the obesity disorder by modulating insulin gene translation product levels.	other
Jv4kAwoAiIzYgmUT-n1AjR7f_C0	The @SUBJ_GENE$ significantly interacts with @OBJ_GENE$, influencing cellular metabolic pathways.	interacts_with
Dpj64KcUiNRZ3hdfYDe4cVK3B3g	Reactive oxygen species modulate the expression of @SUBJ_GENE$ and @OBJ_GENE$ in the kidney, impacting cellular stress responses.	other
o8x1JWxpPuUi3f_YXH5UHACxC_k	In @CELL$s, the accumulation of @CHEMICAL$ can lead to oxidative stress, exacerbating abnormalities in mitochondrial metabolism.	other
BLotyaSJXhA00f2sGrpBEfjxmzs	Upon @CHEMICAL$ exposure, @CELL$ in the bone marrow demonstrate an ability to export cytokines, highlighting their dynamic role in immune modulation.	responds_to
71ApDr8FXDjGQPCHpFjTbNaGVCU	Lipopolysaccharide stimulation of @CELL$ leads to significant induction of the @SUBJ_GENE$ protein, with interleukin-10 and oprelvekin exhibiting regulatory effects.	located_or_expressed_in
aKvDv8XeNPfeBecaCZw0WQmcVao	Emerging evidence suggests that @OBJ_GENE$ and the 60 kDa heat shock protein directly impact @SUBJ_DISEASE$ progression by modulating cellular stress responses.	other
uOxTyPiXfGezt-CVHANvfVsumX4	Growth/differentiation factor 8's role in modulating the glucose metabolic process underscores its dynamic interaction potential with the @OBJ_GENE$ under the presence of @CHEMICAL$.	other
2qww3XkyiWW3B-37KAPNbotPEuA	@CHEMICAL$ contributes significantly to @BIOLOGICAL_PROCESS$ maintenance by enhancing uterine blood flow and modulating placental function, thereby ensuring adequate fetal development.	positively_affects
A7cAe3jidBmU3p8aot-NEU0JqS4	The regulation of spindle dynamics by @SUBJ_GENE$ in concert with borealin and @OBJ_GENE$ is critical for cellular division in triple-negative breast carcinoma.	interacts_with
AxGf9lEJJidRBBfKcRnJQx5JaWI	Histone @BIOLOGICAL_PROCESS$, crucial for the regulatory pathways in heart development, is mediated by SETDB1 and @SUBJ_GENE$.	participates_in
M6B-jQSZM3QSKDjdtNTF80eUorM	In mesenchymal stem cells, lipopolysaccharide enhances the release of @CELLULAR_COMPONENT$s, impacting the expression profiles of @SUBJ_GENE$, critical for cellular signaling in the lung.	other
JePitBtm6Hpp14uvrBIgqFjgYg0	Utilizing its pro-inflammatory potential, @SUBJ_GENE$ (TNF), produced by @CELL$s, plays a role in amplifying neuroinflammatory signals.	other
